,Unnamed: 0.1,Unnamed: 0,title,tmdbid,rank,release_date,runtime,summary,genres,production,country,director,starring,poster_path,study_level
393,393,1182,The Grand Budapest Hotel,120467,8.0,2014-02-26,100,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.","Comedy, Drama",Fox Searchlight Pictures,Germany,Wes Anderson,"Jeff Goldblum, Dirk Bossmann, Matthias Holfert, Dar Ronge, Fisher Stevens, Steffen Scheumann, Jenő Orosz, Daniel Steiner, Gyula Lukács, Philipp Sonntag, Marcel Mazur, Michaela Caspar, Hans Martin Stier, Roman Berger, Edward Norton, Sabine Euler, Ursula Kuhnt, Georg Tryphon, Gerald Sullivan, Paul Schlase, Volker Michalowski, Uwe Holoubek, David Adamik, Willem Dafoe, Heinz-Werner Jeschkowski, Heike Hanold-Lynch, Robin Hurlstone, Arwin Lobedann, Ralph Fiennes, Harvey Keitel, Matthias Matschke, Tilda Swinton, Lucas Hedges, Rainer Reiners, Darin Damjanow, Oliver Claridge, Jude Law, Ben Howard, F. Murray Abraham, Birgit Müller, Steffen Nixdorf, Piet Paes, Bob Balaban, Bohumil Váchal, Golo Euler, Manfred Lindner, Giselda Volodi, Hendrik von Bültzingslöwen, Milton Welsh, Oliver Hazell, Waris Ahluwalia, Sister Anna Rademacher, Roy Macready, Francesco Zippel, Léa Seydoux, Wolfgang Czeczor, Monika Krüger, Tony Revolori, Jutta Westphal, Saoirse Ronan, Gabriel Rush, Bill Murray, Karl Markovics, Manpreet Gerlach, John Peet, Hannes Wegener, Tom Wilkinson, Mathieu Amalric, Carl Sprague, Enrico Hoffmann, Georg Rittmannsperger, Larry Pine, Sabine Urig, Alfred Hänel, Jürgen Schwämmle, Jason Schwartzman, Renate Klein, Lisa Kreuzer, David Cioffi, Reinhold Hegelow, Marko Dyrlich, Owen Wilson, Michael Benthin, Marie Goyette, Wallace Wolodarsky, Gisela Bech, Robert Bienas, Neal Huff, Moritz Hepper, Florian Lukas, Jella Niemann, Wolfram Nielacny, Adrien Brody, Kunichi Nomura, Frank Jacob, Bernhard Kremser, Ed Munro, Lennart Meyer",/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,B1
402,402,1205,North by Northwest,213,8.0,1959-07-08,136,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.","Thriller, Adventure",Metro-Goldwyn-Mayer,United States of America,Alfred Hitchcock,"Nora Marlowe, Doreen Lang, Walter Coy, Les Tremayne, James Mason, Stuart Holmes, Patricia Cutts, Robert Shayne, Ned Glass, Robert Haines, Patrick McVey, Bert Stevens, Philip Coolidge, Carl M. Leviness, Carl Milletaire, Eugene Jackson, Jessie Royce Landis, Colin Kenny, Adolph Faylauer, Dale Van Sickel, Harry Seymour, Arthur Tovey, Robert Ellenstein, Bobby Johnson, Lawrence Dobkin, Frank Marlowe, Tommy Farrell, Alphonso DuBois, Cary Grant, John Damler, Frank Wilcox, Tom Greenway, Wilson Wood, Maura McGiveney, Malcolm Atterbury, Ralph Reed, Leo G. Carroll, Tol Avery, Jimmy Cross, Dick Johnstone, Stuart Hall, Philip Ober, Ken Lynch, Brandon Beach, Alfred Hitchcock, James Gonzalez, Harvey Stephens, Harry Strang, Lloyd Williams, Stanley Adams, Sally Fraser, Madge Kennedy, Baynes Barron, Steve Carruthers, Thomas Martin, Jack Daly, Taggart Casey, Alexander Lockwood, Jeffrey Sayre, Eva Marie Saint, John Beradino, Josephine Hutchinson, Andy Albin, Cosmo Sardo, Robert B. Williams, Maudie Prickett, Bill Catching, James McCallion, Len Hendry, Adam Williams, Finn Zirzow, Don Anderson, Howard Negley, Edward Binns, Olan Soule, Paula Winslowe, Carleton Young, John Roy, Paul Genge, Rama Bai, Edward Platt, Martin Landau, Scott Seaton, Anne Anderson, Helen Spring, Hans Moebus, Jeremy Slate, Bess Flowers, Ernest Anderson, Jesslyn Fax, Kenner G. Kemp, Monty O'Grady",/8gvfRlVpcKaTVqipXpYOGWBN1aO.jpg,C1
504,504,1549,Lawrence of Arabia,947,8.0,1962-12-11,228,"The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.","Adventure, History, War",Horizon Pictures,United Kingdom,David Lean,"George Spence, John Robinson, Mohamed El Habachi, Michel Ray, Donald Wolfit, George Plimpton, John Dimech, Jack Hedley, Ernie Rice, Graham Tonbridge, Gamil Ratib, Alec Guinness, Henry Oscar, Jack Gwillim, Arthur Kennedy, Basil Dignam, Steve Birtles, Stuart Saunders, Roy Stevens, Anthony Quinn, Peter Dukelow, John Barry, Peter O'Toole, John Bennett, Robert Bolt, David Lean, Daniel Moynihan, J.R.M. Chapman, James Hayter, Barbara Cole , Bryan Pringle, Clive Morton, Kenneth Fortescue, John Ruddock, Robert Rietti, Bruce Beeby, Howard Marion-Crawford, Norman Rossington, Barry Warren, Anthony Quayle, Zia Mohyeddin, Patrick Kavanagh, José Ferrer, I.S. Johar, Noel Howlett, Jack Hawkins, Claude Rains, Peter Burton, Ian MacNaughton, Harry Fowler, Jack Sharp, Cyril Shaps, Fred Bennett, Rafael Hernández, Fernando Sancho, Omar Sharif, Hugh Miller",/AiAm0EtDvyGqNpVoieRw4u65vD1.jpg,C2
535,535,1644,Before Sunrise,76,8.0,1995-01-27,101,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.","Drama, Romance",Castle Rock Entertainment,Austria,Richard Linklater,"Hanno Pöschl, Bilge Jeschim, Peter Ily Huemer, Erni Mangold, Georg Schöllhammer, Kurti, Julie Delpy, Alexandra Seibel, Wolfgang Glüxam, Branko Andrić 'Andrla', Christian Ankowitsch, Karl Bruckschwaiger, Otto Reiter, Tex Rubinowitz, Paul Poet, Richard Linklater, Dominik Castell, Wilbirg Reiter, Ethan Hawke, John Sloss, Wolfgang Staribacher, Andrea Eckert, Constanze Schweiger, Hubert Fabian Kulterer, Liese Lyon, Barbara Klebel, Harold Waiglein, Hans Weingartner, Haymon Maria Buttinger, Adam Goldberg",/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg,B2
635,635,1982,The Great Escape,5925,8.0,1963-07-03,173,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.","Adventure, Drama, War",The Mirisch Company,United States of America,John Sturges,"Robert Freitag, Ulrich Beiger, Robert Desmond, William Russell, Jud Taylor, Hannes Messemer, Angus Lennie, Charles Bronson, David McCallum, James Donald, John Leyton, James Coburn, Nigel Stock, Robert Graf, Steve McQueen, Heinz Weiss, Hans Reiser, Gordon Jackson, Richard Attenborough, George Mikell, James Garner, Donald Pleasence, Tom Adams, Lawrence Montaigne, Karl-Otto Alberty, Til Kiwe, Harry Riebauer",/gBH4H8UMFxl139HaLz6lRuvsel8.jpg,C1
779,779,2540,Amadeus,279,8.0,1984-09-19,160,Disciplined Italian composer Antonio Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Viennese composer Wolfgang Amadeus Mozart.,"History, Music, Drama",The Saul Zaentz Company,United States of America,Miloš Forman,"Deborah Rees, Miroslav Sekera, Zdeněk Sklenář, Jan Pohan, Patricia Payne, Samuel Ramey, Mary Ann Kellogg, Lenka Loubalová, Roderick Cook, Herman Meckler, Vladimír Krouský, John Malashock, Jeffrey Jones, Eva Šenková, Roy Dotrice, Simon Callow, Karel Engel, Dagmar Mašková, Milan Demjanenko, Jan Kuželka, Pavel Nový, Tom Hulce, Cynthia Nixon, Jiří Vančura, Dana Vávrová, Aťka Janoušková, Jiří Lír, Lubomír Havlák, Miriam Chytilová, Elizabeth Berridge, Martin Cavani, Ivan Pokorný, Shelley Freydont, Richard Colton, Alexander Oliver, Karel Fiala, Viktor Maurer, Felicity Lott, Brian Kay, John Carrafa, Patrick Hines, Willard White, Lisbeth Bartlett, Jan Blažek, Jaroslav Mikulín, Hana Brejchová, Charles Kay, Josef Zeman, Anne Glasner, Helena Cihelníková, Brian Pettifer, Karel Gult, Vincent Schiavelli, Jennifer Rawe, Karl-Heinz Teuber, Radka Kuchařová, Richard Frank, Zbyněk Bruthans, Renata Vacková, Petra Vogelová, Magda Čelakovská, Vladimír Svitáček, Zdeněk Mahler, Tereza Pokorná-Herzová, Douglas Seale, Vojtěch Nalezenec, Karel Hábl, Jonathan Moore, June Anderson, Zdeněk Jelen, Jiří Opsatko, William Whitener, Karel Effa, René Gabzdyl, Radka Fidlerová, F. Murray Abraham, Jitka Molavcová, Jiří Krytinář, Gino Zeman, Slavěna Drášilová, Marta Jarolímková, Isobel Buchanan, Miro Grisa, Robin Leggate, Raymond Kurshals, Ladislav Mikeš, Milada Čechalová, Antonín Kramerius, Barbara Bryne, Gabriela Krčková, Sara Clifford, Philip Lenkowsky, Christine Ebersole, Milan Riehs, Anne Howells, Tom Rawe, Peter DiGesu, John Tomlinson, Leoš Kratochvíl, Zuzana Kadlecová, Ladislav Krečmer, Nicholas Kepros, Iva Šebková, John Strauss, Jana Musilová, Richard Stilwell, Suzanne Murphy, Gillian Fisher, Kenny Baker, Barbara Hoom",/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg,C1
819,819,2754,The Deer Hunter,11778,8.0,1978-12-08,183,"A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.","Drama, War",Universal Pictures,United Kingdom,Michael Cimino,"Victoria Karnafel, Po Pao Pee, Mana Hansa, Richard Kuss, Rutanya Alda, Ding Santos, Nongnuj Timruang, Amy Wright, Samui Muang-Intata, Michael Wollet, Stephen Kopestonsky, Charan Nusvanon, Tom Becker, Sombot Jumpanoi, Gary A. Jones, Robert Beard, Frank Devore, Mady Kaplan, Ot Palapoo, Lynn Kongkham, George Dzundza, Meryl Streep, John Savage, Pierre Segui, Vitoon Winwitoon, Joe Grifasi, Joe Strnad, Krieng Chaiyapuk, Paul D'Amato, Joel Thingvall, Sapox Colisium, Robert De Niro, Christopher Walken, Phip Manee, Dale Burroughs, Parris Hicks, Chai Peyawan, Helen Tomko, Jane-Colette Disko, Joe Dzizmba, Chok Chai Mahasoke, Mary Ann Haenel, Christopher Colombi Jr., John Cazale, John F. Buchmelter III, Jack Scardino, Somsak Sengvilai, Charlene Darrow, Chuck Aspegren, Dennis Watlington, Shirley Stoler, Jiam Gongtongsmoot",/bbGtogDZOg09bm42KIpCXUXICkh.jpg,C2
837,837,2847,To Kill a Mockingbird,595,8.0,1962-12-20,129,"Scout Finch, 6, and her older brother Jem live in sleepy Maycomb, Alabama, spending much of their time with their friend Dill and spying on their reclusive and mysterious neighbor, Boo Radley. When Atticus, their widowed father and a respected lawyer, defends a black man named Tom Robinson against fabricated rape charges, the trial and tangent events expose the children to evils of racism and stereotyping.",Drama,Pakula-Mulligan,United States of America,Robert Mulligan,"Collin Wilcox Paxton, Kim Hamilton, Clyde McLeod, Raoul Freeman, James Anderson, Noble 'Kid' Chissell, Ruth White, Bill Walker, Bobby Barber, Kelly Thordsen, Charles Fredericks, William H. O'Brien, Walter Smith, Gregory Peck, Alice Ghostley, Charles Perry, Dick Johnstone, Jester Hairston, Joe Ploski, John Barton, Jess Cavin, Brock Peters, Estelle Evans, Richard Hale, Chuck Hamilton, Barry Seltzer, Paul Fix, Sailor Vincent, Arthur Tovey, William Windom, Crahan Denton, Joe Walls, Colin Kenny, Rosemary Murphy, Paulene Myers, David Crawford, George Sowards, Chalky Williams, John Megna, Robert Duvall, John Breen, Walter Bacon, Herman Hack, Steve Condit, Eddie Smith, Max Wagner, Guy Wilkerson, Kim Hector, Frank Ellis, Michael Jeffers, Hugh Sanders, George Tracy, Audrey Betz, Phillip Alford, Edward C. Short, Dan White, Ray Spiker, Mabel Smaney, R. L. Armstrong, Danny Borzage, Chester Jones, Cap Somers, Mary Badham, Kim Stanley, Eddie Baker, Frank Overton, Ethan Laidlaw, Charles Morton, Nancy Marshall",/gZycFUMLx2110dzK3nBNai7gfpM.jpg,C1
863,863,2936,Barry Lyndon,3175,8.0,1975-12-18,185,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.","Drama, Romance, War, History",Warner Bros. Pictures,United Kingdom,Stanley Kubrick,"Pat Laffan, Frederick Schiller, Harry Towb, John Sharp, Katharina Kubrick, George Sewell, Marie Kean, Pat Roach, Patrick Dawson, Marisa Berenson, Wolf Kahler, Billy Boyle, Michael Hordern, Gay Hamilton, Arthur O'Sullivan, Hans Meyer, Ferdy Mayne, Ryan O'Neal, Patrick Magee, Peter Cellier, Anthony Herrick, Liam Redmond, Anthony Dawes, John Bindon, David Morley, Leonard Rossiter, Jonathan Cecil, John Sullivan, Godfrey Quigley, Diana Körner, Roger Booth, Geoffrey Chater, Steven Berkoff, Philip Stone, Leon Vitali, André Morell, Bernard Hepton, Hardy Krüger, Barry Jackson, Frank Middlemass, Roy Spencer, Murray Melvin, Anthony Sharp, Vivian Kubrick, Dominic Savage, Norman Gay",/dOJtBSyI30wWc08UmyEKLsu4Rfk.jpg,C2
910,910,3116,The Sting,9277,8.0,1973-12-25,129,A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.,"Comedy, Crime, Drama",Universal Pictures,United States of America,George Roy Hill,"Lee Paul, Avon Long, Dimitra Arliss, Larry D. Mann, Ta-Tanisha, Guy Way, Eileen Brennan, Bruce Kimball, John Heffernan, Ed Bakey, Harold Gould, Jack Collins, Robert Redford, Robert Earl Jones, Jack Kehoe, Leonard Barr, Arch Johnson, Ray Walston, Kathleen Freeman, Arthur Tovey, Charles Dierkop, William Benedict, Robert Brubaker, Sally Kirkland, Paulene Myers, John Quade, Susan French, Pearl Shear, Dana Elcar, James Sloyan, Charles Durning, Byron Morrow, Alexander Lockwood, Tom Spratley, Kenneth O'Brien, Brad Sullivan, Robert Shaw, Paul Newman, Ken Sansom, Jim Michael, Joe Tornatore, Chuck Morrell",/4VdQopZb0lx13Me3yxE5rUXMGCI.jpg,B2
1030,1030,3778,Room,264644,8.0,2015-10-16,118,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.","Drama, Thriller",Téléfilm Canada,Canada,Lenny Abrahamson,"Tom McCamus, Sandy McMaster, Jack Fulton, Ola Sturik, Amanda Brugel, Joan Allen, Matt Gordon, Cas Anvar, Graeme Potts, Zarrin Darnell-Martin, Wendy Crewson, Rodrigo Fernandez-Stoll, Sean Bridgers, William H. Macy, Brad Wietersen, Randal Edwards, Kate Drummond, Joe Pingue, Katelyn Wells, Celeste Bruno, Brie Larson, Jee-Yun Lee, Rory O'Shea, Justin Mader, Jacob Tremblay, Chantelle Chung",/dIxoYFcj6EqD5KScuU8lWCftnvH.jpg,C1
1291,1291,5583,Requiem for a Dream,641,8.0,2000-10-06,102,The drug-induced utopias of four Coney Island residents are shattered when their addictions run deep.,"Crime, Drama",Artisan Entertainment,United States of America,Darren Aronofsky,"Brian Costello, Jared Leto, Bill Buell, Todd Miller, Carter Mansbach, Eddie De Harp, Charlotte Aronofsky, Shaun O'Hagan, Peter Cheyenne, John Getz, Aliya Campbell, Hubert Selby Jr., Darren Aronofsky, Andrew Kessler, Ajay Naidu, Christopher McDonald, Jim Centofanti, Scott Bader, Ellen Burstyn, Ben Shenkman, Stanley B. Herman, Robert Dylan Cohen, Allison Furman, Chas Mastin, Daniel Clarin, Heather Litteer, Samia Shoaib, David Seltzer, Mark Margolis, Marlon Wayans, James Chinlund, Greg Weissman, Michael Kaycheck, Scott Franklin, Joshua Pollack, Jenny Decker, Ross Lombardo, Keith Scandore, Louise Lasser, Denise Dowse, Bryan Chattoo, Jack O'Connell, Abraham Aronofsky, Leland Gantt, Scott Chait, Ami Goodheart, Ricardo Viñas, Janet Sarno, Keith David, Henry Stram, Lianna Pai, Brett Feinstein, Chad Weiner, Jesse Weissberger, Marcia Jean Kurtz, Suzanne Shepherd, Craig Rallo, Abraham Abraham, Ben Cohen, Scott Miller, Olga Merediz, Gregg Bello, Eric Cohen, Sean Gullette, Peter Maloney, Jimmie Ray Weeks, Chris Varvaro, Dylan Baker, Joanne Gordon, Ricky Fier, Nina Zavarin, Geordan Reisner, Jennifer Connelly, Te'ron A. O'Neal",/nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg,C1
422,422,1273,1917,530915,7.991,2019-12-25,119,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.","War, History, Thriller, Drama",DreamWorks Pictures,India,Sam Mendes,"Andy Apollo, Kenny Fullwood, Michael Jibson, Claire Duburcq, Adam Hugill, Robert Maaser, Jamie Parker, Joe Anders, Jacob James Beswick, Billy Postlethwaite, Jonny Lavelle, Bradley Connor, Ryan Nolan, Michael Rouse, Richard Madden, Daniel Mays, Justin Edwards, Mark Strong, Ivy-I Macnamara, Andrew Scott, Daniel Attwell, Pip Carter, Richard McCabe, Jos Slovick, Samson Cox-Vinell, Colin Firth, Josef Davies, Anson Boon, Elliot Baxter, Paul Tinto, Jack Shalloo, Jonah Russell, Tommy French, Benedict Cumberbatch, George MacKay, Nabhaan Rizwan, Dean-Charles Chapman, Taddeo Kufus, Richard Dempsey, Adrian Scarborough, Gerran Howell, Ian Wilson, John Hollingworth, Elliot Edusah, Luke Hornsby, Merlin Leonhardt, Gabriel Akuwudike, Benjamin Adams, Spike Leighton, Phil Cheadle, Kye Mckee, Chris Walley",/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,C2
645,645,2028,Trainspotting,627,7.966,1996-02-23,94,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.","Drama, Crime",Figment Films,United Kingdom,Danny Boyle,"Billy Riddoch, Kelly Macdonald, Irvine Welsh, Kate Donnelly, Finlay Welsh, Eileen Nicholas, Annie Louise Ross, Kevin Allen, Victor Eadie, James Cosmo, Eddie Nestor, Fiona Bell, Keith Allen, Stuart McQuarrie, Susan Vidler, Kevin McKidd, Pauline Lynch, Peter Mullan, Ewan McGregor, Ewen Bremner, Shirley Henderson, Robert Carlyle, Vincent Friell, Dale Winton, Hugh Ross, Jonny Lee Miller",/yKmmT0q35R4AfW9Rbq2IPVAPwk3.jpg,C1
1310,1310,5728,The Treasure of the Sierra Madre,3090,7.966,1948-01-15,126,"Two jobless Americans convince a prospector to travel to the mountains of Mexico with them in search of gold. But the hostile wilderness, local bandits, and greed all get in the way of their journey.","Adventure, Drama, Western",Warner Bros. Pictures,United States of America,John Huston,"Tim Holt, Ernesto Escoto, Robert Blake, Francisco Islas, Bruce Bennett, Alfonso Bedoya, Harry J. Vejar, Ángela Rodríguez, Pat Flaherty, José Torvay, Barton MacLane, Margarito Luna, Ignacio Villalbazo, Clifton Young, Mario Mancilla, Ralph Dunn, Humphrey Bogart, Manuel Dondé, Jacqueline Dalya, Valdespino, Walter Huston, Ray Spiker, Spencer Chan, Guillermo Calles, Ildefonso Vega, Julian Rivero, John Huston, Martín Garralaga, Jack Holt, Jay Silverheels, Arturo Soto Rangel, Roberto Cañedo",/pWcst7zVbi8Z8W6GFrdNE7HHRxL.jpg,B2
94,94,277,Up,14160,7.958,2009-05-28,96,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.","Animation, Comedy, Family, Adventure",Pixar,United States of America,Pete Docter,"Jan Rabson, Mark Andrews, Bob Peterson, Jerome Ranft, Donald Fullilove, Paul Eiding, Teddy Newton, Danny Mann, John Ratzenberger, Elie Docter, Bob Scott, Delroy Lindo, Jess Harnell, John Cygan, David Kaye, Pete Docter, Emma Coats, Jeff Pidgeon, Tony Fucile, Teresa Ganzel, Brenda Chapman, Ed Asner, Christopher Plummer, Mickie McGowan, Valerie LaPointe, Jordan Nagai, Sherry Lynn, Josh Cooley, Bob Bergen, Jeremy Leary, Laraine Newman",/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,A2
883,883,3011,Million Dollar Baby,70,7.955,2004-12-15,132,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",Drama,Lakeshore Entertainment,Switzerland,Clint Eastwood,"Sean O'Kane, Jason Williams, Vincent Foster, Kim Strauss, Clint Eastwood, Ming Lo, Marcus Chait, Rosine 'Ace' Hatem, Rob Maron, Miguel Pérez, Kirsten Berman, Lucia Rijker, Jude Ciccolella, Jamison Yang, Mike Colter, Bruce Gerard Brown Jr., Bridgett Riley, Margo Martindale, Dean Familton, Marty Sammon, Jimmy Alioto, Erica Grant, Nina Avetisova, Boni Yanagisawa, Mimi Lesseos, Susan Krebs, Morgan Freeman, Marco Rodríguez, Louis Moret, McKay Stewart, Sean LoGrasso, Vladimir Rajčić, Bruce MacVittie, Eddie Bates, Michael Peña, Don Familton, Sunshine Chantal Parkman, Kim Dannenberg, Benito Martinez, Ned Eisenberg, Brian T. Finney, Brían F. O'Byrne, Ted Grossman, Joe D'Angerio, Anthony Mackie, Jay Baruchel, Naveen, Jim Cantafio, Hilary Swank, Kimberly Estrada, Ray Corona, Spice Williams-Crosby, Morgan Eastwood, Riki Lindhome, Mark Thomason, Steven M. Porter, Christina Cox, Roy Nugent, Tom McCleister, Michael Bentt, Jon D. Schorle II, David Powledge",/jcfEqKdWF1zeyvECPqp3mkWLct2.jpg,C1
